Date,Hour,Station,Latitude,Longitude,Trip_Count,Available_Bikes,Avg_Trip_Duration_Min,Station_Utilisation_Pct,Avg_Temperature_C,Vehicle_Type
2026-01-24,15,Tambaram Station,12.9249,80.1,1,29,27.7,10.0,26.7,Bike
2026-01-24,15,Porur Station,13.038,80.1565,18,17,27.7,50.7,31.3,Car
2026-01-24,15,OMR Station,12.9352,80.23,18,7,22.7,75.3,32.8,Bike
2026-01-24,16,Central Station,13.0827,80.2707,7,9,26.2,50.4,27.0,Car
2026-01-24,16,Guindy Station,13.0067,80.2206,16,9,19.8,63.8,29.6,Bike
2026-01-24,16,T Nagar Station,13.0418,80.2341,19,12,31.1,55.8,32.0,Car
2026-01-24,16,Adyar Station,13.0012,80.2565,8,27,14.1,19.2,29.0,Bike
2026-01-24,16,Velachery Station,12.9815,80.218,12,13,22.0,50.3,32.2,Car
2026-01-24,16,Anna Nagar Station,13.085,80.2101,14,9,21.7,54.2,33.6,Bike
2026-01-24,16,Egmore Station,13.0732,80.2609,1,7,22.3,15.6,29.3,Bike
2026-01-24,16,Tambaram Station,12.9249,80.1,12,17,19.7,42.5,26.9,Bike
2026-01-24,16,Porur Station,13.038,80.1565,21,10,29.1,70.8,33.6,Bike
2026-01-24,16,OMR Station,12.9352,80.23,10,10,20.9,51.5,27.3,Bike
2026-01-24,17,Central Station,13.0827,80.2707,13,6,11.9,69.0,24.4,Bike
2026-01-24,17,Guindy Station,13.0067,80.2206,26,22,31.6,47.7,30.9,Bike
2026-01-24,17,T Nagar Station,13.0418,80.2341,20,25,20.8,40.2,29.3,Bike
2026-01-24,17,Adyar Station,13.0012,80.2565,29,3,24.0,93.0,27.7,Bike
2026-01-24,17,Velachery Station,12.9815,80.218,31,24,13.8,58.4,29.7,Bike
2026-01-24,17,Anna Nagar Station,13.085,80.2101,36,21,26.4,60.9,27.9,Car
2026-01-24,17,Egmore Station,13.0732,80.2609,13,19,19.3,38.8,26.6,Car
2026-01-24,17,Tambaram Station,12.9249,80.1,25,5,10.9,76.7,32.8,Bike
2026-01-24,17,Porur Station,13.038,80.1565,36,3,24.9,92.7,28.8,Bike
2026-01-24,17,OMR Station,12.9352,80.23,32,9,18.9,78.8,32.8,Bike
2026-01-24,18,Central Station,13.0827,80.2707,29,23,26.9,57.6,32.0,Bike
2026-01-24,18,Guindy Station,13.0067,80.2206,35,18,16.9,62.0,31.8,Bike
2026-01-24,18,T Nagar Station,13.0418,80.2341,44,0,21.3,100.0,32.9,Bike
2026-01-24,18,Adyar Station,13.0012,80.2565,27,17,25.2,58.5,24.7,Bike
2026-01-24,18,Velachery Station,12.9815,80.218,21,25,30.1,47.0,30.4,Bike
2026-01-24,18,Anna Nagar Station,13.085,80.2101,40,1,30.8,96.7,30.6,Car
2026-01-24,18,Egmore Station,13.0732,80.2609,44,18,29.7,69.8,25.6,Bike
2026-01-24,18,Tambaram Station,12.9249,80.1,24,2,31.5,94.8,30.7,Bike
2026-01-24,18,Porur Station,13.038,80.1565,30,3,17.9,89.0,32.3,Bike
2026-01-24,18,OMR Station,12.9352,80.23,38,14,24.0,76.4,27.9,Car
2026-01-24,19,Central Station,13.0827,80.2707,48,1,24.6,91.9,29.0,Bike
2026-01-24,19,Guindy Station,13.0067,80.2206,7,9,23.6,37.2,26.4,Bike
2026-01-24,19,T Nagar Station,13.0418,80.2341,27,3,28.2,87.4,30.9,Bike
2026-01-24,19,Adyar Station,13.0012,80.2565,22,16,23.0,55.0,33.9,Bike
2026-01-24,19,Velachery Station,12.9815,80.218,37,14,15.9,83.8,25.6,Bike
2026-01-24,19,Anna Nagar Station,13.085,80.2101,38,12,25.0,73.7,31.5,Bike
2026-01-24,19,Egmore Station,13.0732,80.2609,32,24,21.8,50.7,29.4,Bike
2026-01-24,19,Tambaram Station,12.9249,80.1,45,19,12.8,67.5,29.6,Bike
2026-01-24,19,Porur Station,13.038,80.1565,26,21,22.7,57.7,34.2,Bike
2026-01-24,19,OMR Station,12.9352,80.23,46,16,21.2,76.5,31.8,Car
2026-01-24,20,Central Station,13.0827,80.2707,13,5,16.4,69.0,29.7,Bike
2026-01-24,20,Guindy Station,13.0067,80.2206,13,21,46.1,51.1,22.7,Bike
2026-01-24,20,T Nagar Station,13.0418,80.2341,23,14,26.6,58.3,28.1,Bike
2026-01-24,20,Adyar Station,13.0012,80.2565,30,7,19.4,89.0,25.9,Car
2026-01-24,20,Velachery Station,12.9815,80.218,18,19,8.0,57.9,27.0,Bike
2026-01-24,20,Anna Nagar Station,13.085,80.2101,12,30,24.2,26.6,23.7,Bike
2026-01-24,20,Egmore Station,13.0732,80.2609,23,9,28.9,78.0,26.5,Bike
2026-01-24,20,Tambaram Station,12.9249,80.1,37,2,22.4,88.7,30.2,Bike
2026-01-24,20,Porur Station,13.038,80.1565,11,13,14.1,51.9,28.4,Bike
2026-01-24,20,OMR Station,12.9352,80.23,13,8,20.7,58.4,26.3,Car
2026-01-24,21,Central Station,13.0827,80.2707,7,31,20.6,11.5,27.6,Bike
2026-01-24,21,Guindy Station,13.0067,80.2206,10,21,16.8,32.4,27.9,Bike
2026-01-24,21,T Nagar Station,13.0418,80.2341,21,25,21.1,47.9,28.7,Bike
2026-01-24,21,Adyar Station,13.0012,80.2565,4,31,31.1,10.0,26.1,Bike
2026-01-24,21,Velachery Station,12.9815,80.218,12,13,27.3,49.1,28.1,Bike
2026-01-24,21,Anna Nagar Station,13.085,80.2101,20,23,34.0,50.4,29.8,Bike
2026-01-24,21,Egmore Station,13.0732,80.2609,8,11,8.0,51.8,30.4,Bike
2026-01-24,21,Tambaram Station,12.9249,80.1,17,25,16.0,41.7,29.5,Bike
2026-01-24,21,Porur Station,13.038,80.1565,14,9,18.6,56.6,31.2,Bike
2026-01-24,21,OMR Station,12.9352,80.23,4,10,27.3,36.3,30.6,Bike
2026-01-24,22,Central Station,13.0827,80.2707,13,24,32.1,29.5,23.4,Car
2026-01-24,22,Guindy Station,13.0067,80.2206,17,3,19.5,76.6,29.4,Car
2026-01-24,22,T Nagar Station,13.0418,80.2341,12,21,22.1,33.9,31.2,Car
2026-01-24,22,Adyar Station,13.0012,80.2565,22,6,25.5,83.3,34.0,Car
2026-01-24,22,Velachery Station,12.9815,80.218,14,26,38.8,37.6,25.3,Bike
2026-01-24,22,Anna Nagar Station,13.085,80.2101,17,26,21.9,41.3,26.8,Car
2026-01-24,22,Egmore Station,13.0732,80.2609,18,17,27.0,50.0,28.9,Bike
2026-01-24,22,Tambaram Station,12.9249,80.1,19,23,25.6,48.5,32.4,Bike
2026-01-24,22,Porur Station,13.038,80.1565,17,13,23.9,55.5,30.4,Car
2026-01-24,22,OMR Station,12.9352,80.23,13,15,17.7,41.0,27.5,Car
2026-01-25,6,Central Station,13.0827,80.2707,13,24,30.6,43.6,33.0,Car
2026-01-25,6,Guindy Station,13.0067,80.2206,1,25,25.3,10.0,25.5,Bike
2026-01-25,6,T Nagar Station,13.0418,80.2341,14,25,33.3,34.7,28.8,Bike
2026-01-25,6,Adyar Station,13.0012,80.2565,16,20,37.0,43.3,27.0,Car
2026-01-25,6,Velachery Station,12.9815,80.218,13,23,37.9,35.7,26.2,Car
2026-01-25,6,Anna Nagar Station,13.085,80.2101,4,15,24.0,20.8,29.6,Car
2026-01-25,6,Egmore Station,13.0732,80.2609,27,8,15.8,75.3,34.2,Bike
2026-01-25,6,Tambaram Station,12.9249,80.1,8,25,13.3,13.9,26.6,Bike
2026-01-25,6,Porur Station,13.038,80.1565,11,27,17.1,26.3,30.8,Bike
2026-01-25,6,OMR Station,12.9352,80.23,8,22,22.0,15.9,30.2,Bike
2026-01-25,7,Central Station,13.0827,80.2707,21,8,18.4,70.9,31.8,Car
2026-01-25,7,Guindy Station,13.0067,80.2206,33,21,19.9,63.6,27.7,Bike
2026-01-25,7,T Nagar Station,13.0418,80.2341,21,25,23.8,56.0,27.2,Bike
2026-01-25,7,Adyar Station,13.0012,80.2565,17,4,33.2,85.8,28.0,Bike
2026-01-25,7,Velachery Station,12.9815,80.218,36,10,28.8,77.5,33.6,Bike
2026-01-25,7,Anna Nagar Station,13.085,80.2101,19,4,23.8,83.0,28.9,Bike
2026-01-25,7,Egmore Station,13.0732,80.2609,30,5,17.5,87.7,25.6,Bike
2026-01-25,7,Tambaram Station,12.9249,80.1,15,7,21.0,72.2,32.4,Bike
2026-01-25,7,Porur Station,13.038,80.1565,34,5,30.1,90.1,32.1,Bike
2026-01-25,7,OMR Station,12.9352,80.23,32,13,39.1,70.9,31.8,Bike
2026-01-25,8,Central Station,13.0827,80.2707,34,8,33.9,78.7,27.8,Bike
2026-01-25,8,Guindy Station,13.0067,80.2206,20,5,23.9,77.4,32.3,Bike
2026-01-25,8,T Nagar Station,13.0418,80.2341,30,2,23.8,90.8,29.0,Bike
2026-01-25,8,Adyar Station,13.0012,80.2565,31,1,27.5,92.3,27.3,Car
2026-01-25,8,Velachery Station,12.9815,80.218,32,26,11.8,56.9,25.6,Bike
2026-01-25,8,Anna Nagar Station,13.085,80.2101,29,10,29.3,65.0,31.1,Car
2026-01-25,8,Egmore Station,13.0732,80.2609,29,7,35.5,82.0,26.8,Bike
2026-01-25,8,Tambaram Station,12.9249,80.1,26,17,20.7,66.8,30.5,Bike
2026-01-25,8,Porur Station,13.038,80.1565,29,21,13.7,57.1,27.4,Bike
2026-01-25,8,OMR Station,12.9352,80.23,24,24,18.5,41.4,33.1,Bike
2026-01-25,9,Central Station,13.0827,80.2707,25,11,26.6,75.8,29.8,Bike
2026-01-25,9,Guindy Station,13.0067,80.2206,31,14,22.2,63.1,33.2,Car
2026-01-25,9,T Nagar Station,13.0418,80.2341,29,11,14.0,74.5,29.0,Bike
2026-01-25,9,Adyar Station,13.0012,80.2565,30,10,27.6,75.0,35.4,Bike
2026-01-25,9,Velachery Station,12.9815,80.218,34,12,27.0,68.4,28.4,Bike
2026-01-25,9,Anna Nagar Station,13.085,80.2101,47,7,17.9,91.9,30.7,Car
2026-01-25,9,Egmore Station,13.0732,80.2609,17,26,26.4,41.1,29.4,Bike
2026-01-25,9,Tambaram Station,12.9249,80.1,41,4,13.9,97.6,31.1,Bike
2026-01-25,9,Porur Station,13.038,80.1565,47,1,14.0,100.0,31.9,Bike
2026-01-25,9,OMR Station,12.9352,80.23,10,16,25.9,39.9,29.6,Car
2026-01-25,10,Central Station,13.0827,80.2707,23,24,30.1,46.3,32.1,Bike
2026-01-25,10,Guindy Station,13.0067,80.2206,36,2,16.3,94.2,28.5,Bike
2026-01-25,10,T Nagar Station,13.0418,80.2341,24,4,25.9,94.0,25.8,Car
2026-01-25,10,Adyar Station,13.0012,80.2565,14,10,19.8,51.9,29.4,Bike
2026-01-25,10,Velachery Station,12.9815,80.218,19,24,24.2,38.5,29.9,Bike
2026-01-25,10,Anna Nagar Station,13.085,80.2101,7,32,20.0,25.1,27.3,Car
2026-01-25,10,Egmore Station,13.0732,80.2609,24,5,33.4,85.4,30.4,Bike
2026-01-25,10,Tambaram Station,12.9249,80.1,40,2,21.6,95.2,25.8,Bike
2026-01-25,10,Porur Station,13.038,80.1565,15,5,27.7,79.8,28.6,Bike
2026-01-25,10,OMR Station,12.9352,80.23,29,23,25.9,45.9,31.4,Car
2026-01-25,11,Central Station,13.0827,80.2707,11,15,16.2,34.1,32.1,Car
2026-01-25,11,Guindy Station,13.0067,80.2206,18,25,28.7,45.5,27.7,Bike
2026-01-25,11,T Nagar Station,13.0418,80.2341,3,8,30.0,24.8,30.3,Bike
2026-01-25,11,Adyar Station,13.0012,80.2565,14,14,19.6,45.1,30.1,Bike
2026-01-25,11,Velachery Station,12.9815,80.218,12,12,17.3,49.2,34.1,Bike
2026-01-25,11,Anna Nagar Station,13.085,80.2101,8,15,23.6,32.3,27.6,Bike
2026-01-25,11,Egmore Station,13.0732,80.2609,23,17,20.6,51.7,32.9,Bike
2026-01-25,11,Tambaram Station,12.9249,80.1,11,20,14.4,41.3,32.0,Bike
2026-01-25,11,Porur Station,13.038,80.1565,5,12,15.9,32.1,29.5,Bike
2026-01-25,11,OMR Station,12.9352,80.23,15,15,19.2,50.3,34.6,Bike
2026-01-25,12,Central Station,13.0827,80.2707,17,7,9.5,72.2,30.6,Bike
2026-01-25,12,Guindy Station,13.0067,80.2206,19,22,25.7,46.0,29.1,Bike
2026-01-25,12,T Nagar Station,13.0418,80.2341,8,30,18.0,31.8,32.2,Car
2026-01-25,12,Adyar Station,13.0012,80.2565,15,29,15.3,26.4,26.5,Car
2026-01-25,12,Velachery Station,12.9815,80.218,13,22,18.4,40.9,31.9,Bike
2026-01-25,12,Anna Nagar Station,13.085,80.2101,6,23,32.9,18.1,33.2,Bike
2026-01-25,12,Egmore Station,13.0732,80.2609,6,26,24.9,15.9,32.0,Bike
2026-01-25,12,Tambaram Station,12.9249,80.1,14,30,24.1,24.8,30.6,Car
2026-01-25,12,Porur Station,13.038,80.1565,13,8,27.6,64.7,30.1,Bike
2026-01-25,12,OMR Station,12.9352,80.23,12,19,28.3,43.9,32.9,Bike
2026-01-25,13,Central Station,13.0827,80.2707,10,14,21.3,36.9,28.3,Bike
2026-01-25,13,Guindy Station,13.0067,80.2206,15,15,26.4,50.9,28.7,Bike
2026-01-25,13,T Nagar Station,13.0418,80.2341,16,19,29.3,44.3,29.0,Bike
2026-01-25,13,Adyar Station,13.0012,80.2565,11,22,31.1,37.6,29.0,Bike
2026-01-25,13,Velachery Station,12.9815,80.218,13,8,14.0,60.4,33.8,Bike
2026-01-25,13,Anna Nagar Station,13.085,80.2101,6,12,14.9,35.2,28.8,Bike
2026-01-25,13,Egmore Station,13.0732,80.2609,15,29,9.4,30.4,26.0,Bike
2026-01-25,13,Tambaram Station,12.9249,80.1,24,26,37.5,54.5,25.2,Car
2026-01-25,13,Porur Station,13.038,80.1565,15,30,19.4,24.2,31.9,Bike
2026-01-25,13,OMR Station,12.9352,80.23,17,20,29.6,45.5,26.4,Bike
2026-01-25,14,Central Station,13.0827,80.2707,13,10,17.5,59.6,28.8,Car
2026-01-25,14,Guindy Station,13.0067,80.2206,26,20,33.3,55.2,26.9,Bike
2026-01-25,14,T Nagar Station,13.0418,80.2341,17,8,15.8,61.4,28.8,Bike
2026-01-25,14,Adyar Station,13.0012,80.2565,15,17,19.8,44.9,32.8,Bike
2026-01-25,14,Velachery Station,12.9815,80.218,24,22,26.9,53.1,25.4,Car
2026-01-25,14,Anna Nagar Station,13.085,80.2101,1,22,32.1,10.0,30.2,Bike
2026-01-25,14,Egmore Station,13.0732,80.2609,10,21,10.2,33.0,26.2,Bike
2026-01-25,14,Tambaram Station,12.9249,80.1,17,12,13.4,64.0,25.6,Bike
2026-01-25,14,Porur Station,13.038,80.1565,13,13,30.1,43.9,27.5,Bike
2026-01-25,14,OMR Station,12.9352,80.23,4,14,28.0,19.6,33.7,Car
2026-01-25,15,Central Station,13.0827,80.2707,9,17,22.4,25.7,29.7,Car
2026-01-25,15,Guindy Station,13.0067,80.2206,14,18,32.1,49.7,34.3,Bike
2026-01-25,15,T Nagar Station,13.0418,80.2341,12,7,22.7,65.7,29.2,Bike
2026-01-25,15,Adyar Station,13.0012,80.2565,9,18,35.7,43.0,31.0,Bike
2026-01-25,15,Velachery Station,12.9815,80.218,19,3,21.2,82.4,28.6,Bike
2026-01-25,15,Anna Nagar Station,13.085,80.2101,1,18,18.2,10.0,29.2,Bike
2026-01-25,15,Egmore Station,13.0732,80.2609,20,19,32.4,55.2,27.9,Bike
2026-01-25,15,Tambaram Station,12.9249,80.1,11,16,26.3,35.7,33.9,Bike
2026-01-25,15,Porur Station,13.038,80.1565,15,14,31.2,55.6,32.2,Bike
2026-01-25,15,OMR Station,12.9352,80.23,11,5,27.7,66.1,33.7,Car
2026-01-25,16,Central Station,13.0827,80.2707,11,22,26.2,30.5,25.7,Bike
2026-01-25,16,Guindy Station,13.0067,80.2206,19,25,27.9,42.4,34.6,Bike
2026-01-25,16,T Nagar Station,13.0418,80.2341,15,14,28.2,49.0,30.9,Bike
2026-01-25,16,Adyar Station,13.0012,80.2565,11,5,30.5,68.0,27.7,Bike
2026-01-25,16,Velachery Station,12.9815,80.218,17,28,33.0,36.1,26.1,Car
2026-01-25,16,Anna Nagar Station,13.085,80.2101,13,12,13.0,56.3,34.3,Bike
2026-01-25,16,Egmore Station,13.0732,80.2609,18,16,37.0,47.8,25.7,Bike
2026-01-25,16,Tambaram Station,12.9249,80.1,17,12,33.3,65.0,32.3,Bike
2026-01-25,16,Porur Station,13.038,80.1565,16,27,26.7,42.9,22.4,Bike
2026-01-25,16,OMR Station,12.9352,80.23,7,23,20.3,29.6,32.7,Bike
2026-01-25,17,Central Station,13.0827,80.2707,35,20,15.1,55.6,28.5,Bike
2026-01-25,17,Guindy Station,13.0067,80.2206,16,23,12.0,43.5,28.2,Car
2026-01-25,17,T Nagar Station,13.0418,80.2341,28,5,31.4,83.7,30.2,Bike
2026-01-25,17,Adyar Station,13.0012,80.2565,23,28,30.1,43.8,32.9,Bike
2026-01-25,17,Velachery Station,12.9815,80.218,18,18,20.2,48.8,27.0,Bike
2026-01-25,17,Anna Nagar Station,13.085,80.2101,23,22,30.7,48.5,33.1,Bike
2026-01-25,17,Egmore Station,13.0732,80.2609,34,11,18.8,81.8,29.4,Car
2026-01-25,17,Tambaram Station,12.9249,80.1,21,3,28.7,91.5,33.5,Bike
2026-01-25,17,Porur Station,13.038,80.1565,24,11,31.4,69.8,32.8,Bike
2026-01-25,17,OMR Station,12.9352,80.23,21,21,12.5,44.1,29.9,Car
2026-01-25,18,Central Station,13.0827,80.2707,51,17,23.9,73.9,30.9,Car
2026-01-25,18,Guindy Station,13.0067,80.2206,15,25,20.4,42.6,31.1,Bike
2026-01-25,18,T Nagar Station,13.0418,80.2341,40,20,24.4,62.1,31.2,Bike
2026-01-25,18,Adyar Station,13.0012,80.2565,40,14,22.9,75.0,29.1,Bike
2026-01-25,18,Velachery Station,12.9815,80.218,33,4,21.1,89.7,36.3,Car
2026-01-25,18,Anna Nagar Station,13.085,80.2101,43,16,18.4,71.4,27.7,Car
2026-01-25,18,Egmore Station,13.0732,80.2609,36,9,27.4,78.6,26.5,Car
2026-01-25,18,Tambaram Station,12.9249,80.1,44,15,27.8,76.6,26.9,Car
2026-01-25,18,Porur Station,13.038,80.1565,13,29,33.3,33.3,29.1,Bike
2026-01-25,18,OMR Station,12.9352,80.23,42,0,23.9,100.0,27.0,Car
2026-01-25,19,Central Station,13.0827,80.2707,44,8,14.5,89.9,29.9,Bike
2026-01-25,19,Guindy Station,13.0067,80.2206,34,11,22.5,69.0,28.9,Bike
2026-01-25,19,T Nagar Station,13.0418,80.2341,45,21,24.5,63.1,25.3,Bike
2026-01-25,19,Adyar Station,13.0012,80.2565,27,27,10.9,50.7,29.7,Bike
2026-01-25,19,Velachery Station,12.9815,80.218,24,7,35.3,77.9,29.7,Bike
2026-01-25,19,Anna Nagar Station,13.085,80.2101,30,0,24.3,98.2,29.1,Bike
2026-01-25,19,Egmore Station,13.0732,80.2609,27,13,21.5,67.8,32.3,Car
2026-01-25,19,Tambaram Station,12.9249,80.1,26,15,20.6,53.4,28.9,Bike
2026-01-25,19,Porur Station,13.038,80.1565,33,2,18.8,91.6,26.4,Bike
2026-01-25,19,OMR Station,12.9352,80.23,26,22,26.0,56.7,29.9,Bike
2026-01-25,20,Central Station,13.0827,80.2707,14,9,25.9,55.3,25.0,Bike
2026-01-25,20,Guindy Station,13.0067,80.2206,34,5,26.7,88.3,28.7,Bike
2026-01-25,20,T Nagar Station,13.0418,80.2341,29,19,22.4,59.8,30.7,Bike
2026-01-25,20,Adyar Station,13.0012,80.2565,29,26,29.5,53.3,27.7,Bike
2026-01-25,20,Velachery Station,12.9815,80.218,26,14,31.9,63.0,29.4,Car
2026-01-25,20,Anna Nagar Station,13.085,80.2101,44,2,16.4,100.0,33.8,Bike
2026-01-25,20,Egmore Station,13.0732,80.2609,17,24,31.5,45.4,24.4,Car
2026-01-25,20,Tambaram Station,12.9249,80.1,42,19,30.7,75.9,30.4,Bike
2026-01-25,20,Porur Station,13.038,80.1565,19,13,8.2,58.3,30.3,Car
2026-01-25,20,OMR Station,12.9352,80.23,31,25,27.4,60.1,24.8,Bike
2026-01-25,21,Central Station,13.0827,80.2707,19,14,23.5,55.3,27.6,Bike
2026-01-25,21,Guindy Station,13.0067,80.2206,22,16,20.9,57.0,28.7,Bike
2026-01-25,21,T Nagar Station,13.0418,80.2341,8,18,23.5,37.7,29.9,Bike
2026-01-25,21,Adyar Station,13.0012,80.2565,18,23,28.7,49.1,30.2,Bike
2026-01-25,21,Velachery Station,12.9815,80.218,16,22,24.1,43.4,30.4,Bike
2026-01-25,21,Anna Nagar Station,13.085,80.2101,9,18,31.3,30.5,28.7,Bike
2026-01-25,21,Egmore Station,13.0732,80.2609,14,6,29.8,66.3,30.9,Bike
2026-01-25,21,Tambaram Station,12.9249,80.1,10,21,28.3,32.1,28.1,Bike
2026-01-25,21,Porur Station,13.038,80.1565,10,19,13.3,44.8,31.5,Car
2026-01-25,21,OMR Station,12.9352,80.23,15,28,9.5,43.4,26.1,Bike
2026-01-25,22,Central Station,13.0827,80.2707,7,27,26.1,22.5,27.1,Car
2026-01-25,22,Guindy Station,13.0067,80.2206,12,26,22.3,28.1,28.0,Bike
2026-01-25,22,T Nagar Station,13.0418,80.2341,18,29,32.2,32.4,29.7,Bike
2026-01-25,22,Adyar Station,13.0012,80.2565,12,14,28.9,48.0,30.2,Bike
2026-01-25,22,Velachery Station,12.9815,80.218,4,21,18.7,13.8,29.5,Car
2026-01-25,22,Anna Nagar Station,13.085,80.2101,1,18,26.0,10.0,27.0,Bike
2026-01-25,22,Egmore Station,13.0732,80.2609,16,7,27.5,73.2,26.3,Bike
2026-01-25,22,Tambaram Station,12.9249,80.1,20,29,21.3,37.0,30.3,Bike
2026-01-25,22,Porur Station,13.038,80.1565,19,16,18.0,52.5,30.6,Bike
2026-01-25,22,OMR Station,12.9352,80.23,7,9,28.2,32.5,27.2,Bike
2026-01-26,6,Central Station,13.0827,80.2707,5,8,29.7,45.9,31.8,Bike
2026-01-26,6,Guindy Station,13.0067,80.2206,6,18,26.2,27.0,27.7,Bike
2026-01-26,6,T Nagar Station,13.0418,80.2341,6,18,22.1,28.1,28.2,Bike
2026-01-26,6,Adyar Station,13.0012,80.2565,10,10,22.2,50.0,26.6,Car
2026-01-26,6,Velachery Station,12.9815,80.218,8,28,33.4,21.5,33.6,Car
2026-01-26,6,Anna Nagar Station,13.085,80.2101,10,7,31.9,58.7,29.2,Bike
2026-01-26,6,Egmore Station,13.0732,80.2609,23,3,8.0,84.8,34.4,Bike
2026-01-26,6,Tambaram Station,12.9249,80.1,17,29,29.0,39.1,28.8,Bike
2026-01-26,6,Porur Station,13.038,80.1565,16,9,17.2,69.1,32.2,Car
2026-01-26,6,OMR Station,12.9352,80.23,22,11,31.1,72.1,22.8,Bike
2026-01-26,7,Central Station,13.0827,80.2707,23,18,22.8,51.0,31.9,Bike
2026-01-26,7,Guindy Station,13.0067,80.2206,32,12,32.4,74.1,34.9,Bike
2026-01-26,7,T Nagar Station,13.0418,80.2341,40,22,24.9,64.0,32.7,Bike
2026-01-26,7,Adyar Station,13.0012,80.2565,10,27,19.8,23.9,28.6,Bike
2026-01-26,7,Velachery Station,12.9815,80.218,22,26,31.1,56.1,29.3,Bike
2026-01-26,7,Anna Nagar Station,13.085,80.2101,26,22,20.2,50.2,31.1,Bike
2026-01-26,7,Egmore Station,13.0732,80.2609,18,11,31.4,58.7,32.4,Bike
2026-01-26,7,Tambaram Station,12.9249,80.1,27,25,10.0,42.3,28.9,Bike
2026-01-26,7,Porur Station,13.038,80.1565,8,14,26.0,31.8,24.7,Bike
2026-01-26,7,OMR Station,12.9352,80.23,30,8,22.4,77.2,27.6,Bike
2026-01-26,8,Central Station,13.0827,80.2707,46,0,28.5,99.1,27.0,Car
2026-01-26,8,Guindy Station,13.0067,80.2206,40,0,11.4,91.0,32.1,Bike
2026-01-26,8,T Nagar Station,13.0418,80.2341,29,8,44.2,85.0,29.3,Car
2026-01-26,8,Adyar Station,13.0012,80.2565,20,27,19.9,44.8,26.1,Bike
2026-01-26,8,Velachery Station,12.9815,80.218,49,17,29.4,68.5,26.7,Bike
2026-01-26,8,Anna Nagar Station,13.085,80.2101,19,6,15.5,71.8,27.9,Bike
2026-01-26,8,Egmore Station,13.0732,80.2609,37,11,26.6,73.9,30.6,Bike
2026-01-26,8,Tambaram Station,12.9249,80.1,29,3,27.7,83.3,34.0,Bike
2026-01-26,8,Porur Station,13.038,80.1565,43,0,21.8,98.0,29.3,Bike
2026-01-26,8,OMR Station,12.9352,80.23,47,2,19.0,95.3,27.9,Bike
2026-01-26,9,Central Station,13.0827,80.2707,50,15,31.5,73.9,30.4,Bike
2026-01-26,9,Guindy Station,13.0067,80.2206,14,8,31.2,69.9,25.6,Car
2026-01-26,9,T Nagar Station,13.0418,80.2341,50,19,28.8,69.3,29.1,Bike
2026-01-26,9,Adyar Station,13.0012,80.2565,46,18,27.9,77.0,24.1,Bike
2026-01-26,9,Velachery Station,12.9815,80.218,37,2,14.8,92.0,32.4,Bike
2026-01-26,9,Anna Nagar Station,13.085,80.2101,34,12,20.1,71.0,29.8,Bike
2026-01-26,9,Egmore Station,13.0732,80.2609,29,19,22.5,55.9,32.0,Bike
2026-01-26,9,Tambaram Station,12.9249,80.1,26,25,28.5,50.0,33.1,Bike
2026-01-26,9,Porur Station,13.038,80.1565,50,2,27.8,99.3,33.3,Car
2026-01-26,9,OMR Station,12.9352,80.23,22,21,17.0,43.8,33.1,Bike
2026-01-26,10,Central Station,13.0827,80.2707,20,13,14.6,59.0,28.0,Bike
2026-01-26,10,Guindy Station,13.0067,80.2206,33,16,25.2,76.1,31.1,Car
2026-01-26,10,T Nagar Station,13.0418,80.2341,10,20,24.6,28.3,32.8,Car
2026-01-26,10,Adyar Station,13.0012,80.2565,32,4,31.1,87.2,27.6,Bike
2026-01-26,10,Velachery Station,12.9815,80.218,16,17,41.3,50.6,29.3,Bike
2026-01-26,10,Anna Nagar Station,13.085,80.2101,28,13,11.0,72.5,25.7,Bike
2026-01-26,10,Egmore Station,13.0732,80.2609,23,5,34.9,77.8,34.7,Car
2026-01-26,10,Tambaram Station,12.9249,80.1,24,10,19.0,80.7,29.9,Bike
2026-01-26,10,Porur Station,13.038,80.1565,26,23,27.9,58.3,30.3,Bike
2026-01-26,10,OMR Station,12.9352,80.23,16,23,27.5,42.6,26.6,Bike
2026-01-26,11,Central Station,13.0827,80.2707,24,9,15.5,72.8,28.8,Bike
2026-01-26,11,Guindy Station,13.0067,80.2206,10,25,22.5,26.6,25.3,Bike
2026-01-26,11,T Nagar Station,13.0418,80.2341,10,19,11.6,40.5,29.6,Bike
2026-01-26,11,Adyar Station,13.0012,80.2565,21,25,28.0,46.8,30.9,Bike
2026-01-26,11,Velachery Station,12.9815,80.218,10,22,32.9,33.2,36.0,Bike
2026-01-26,11,Anna Nagar Station,13.085,80.2101,3,30,22.2,10.0,29.2,Bike
2026-01-26,11,Egmore Station,13.0732,80.2609,18,8,8.0,66.1,31.6,Bike
2026-01-26,11,Tambaram Station,12.9249,80.1,8,21,19.5,19.6,23.9,Bike
2026-01-26,11,Porur Station,13.038,80.1565,17,5,31.7,71.6,30.7,Bike
2026-01-26,11,OMR Station,12.9352,80.23,8,12,41.3,39.6,30.2,Bike
2026-01-26,12,Central Station,13.0827,80.2707,22,16,18.1,54.7,31.3,Bike
2026-01-26,12,Guindy Station,13.0067,80.2206,14,16,16.5,46.3,30.7,Bike
2026-01-26,12,T Nagar Station,13.0418,80.2341,1,24,19.8,10.0,34.2,Bike
